[x] [y] [Fr_x] [Fr_y] [Fa_x] [Fa_y] [v] [w] [Speed_x] [Speed_y] [distanceOpp] 
0.678176 	 2.770974 	 -0.017081 	 -0.791835 	 0.932736 	 -0.706461 	 0.069024 	 -0.135143 	 0.515813 	 -0.856701 	 25.637684 
0.679135 	 2.769380 	 -0.017202 	 -0.781342 	 0.931298 	 -0.704071 	 0.070661 	 -0.116402 	 0.514995 	 -0.857193 	 25.638029 
0.680344 	 2.767355 	 -0.017352 	 -0.768232 	 0.929484 	 -0.701033 	 0.073731 	 -0.075350 	 0.510525 	 -0.859863 	 25.638475 
0.681557 	 2.765301 	 -0.017501 	 -0.755183 	 0.927665 	 -0.697951 	 0.076923 	 -0.032344 	 0.505822 	 -0.862638 	 25.638939 
0.682772 	 2.763213 	 -0.017648 	 -0.742181 	 0.925842 	 -0.694820 	 0.078711 	 0.013690 	 0.500677 	 -0.865634 	 25.639421 
0.684062 	 2.760969 	 -0.017801 	 -0.728476 	 0.923906 	 -0.691454 	 0.076842 	 0.058571 	 0.496190 	 -0.868214 	 25.639952 
0.685150 	 2.759056 	 -0.017928 	 -0.717017 	 0.922275 	 -0.688585 	 0.075250 	 0.096436 	 0.492530 	 -0.870296 	 25.640415 
0.686322 	 2.756975 	 -0.018063 	 -0.704770 	 0.920517 	 -0.685462 	 0.073450 	 0.138427 	 0.488476 	 -0.872577 	 25.640926 
0.687436 	 2.754976 	 -0.018189 	 -0.693225 	 0.918845 	 -0.682464 	 0.071926 	 0.174871 	 0.485437 	 -0.874272 	 25.641426 
0.688540 	 2.752980 	 -0.018313 	 -0.681906 	 0.917189 	 -0.679471 	 0.070518 	 0.209008 	 0.482917 	 -0.875666 	 25.641932 
0.689636 	 2.750991 	 -0.018434 	 -0.670819 	 0.915545 	 -0.676486 	 0.069572 	 0.234964 	 0.482060 	 -0.876138 	 25.642441 
0.690653 	 2.749144 	 -0.018545 	 -0.660700 	 0.914021 	 -0.673716 	 0.068943 	 0.254589 	 0.482181 	 -0.876072 	 25.642912 
0.691615 	 2.747400 	 -0.018651 	 -0.651298 	 0.912578 	 -0.671100 	 0.068800 	 0.265285 	 0.483846 	 -0.875153 	 25.643356 
0.692593 	 2.745638 	 -0.018759 	 -0.641942 	 0.911111 	 -0.668456 	 0.069000 	 0.270105 	 0.486696 	 -0.873571 	 25.643803 
0.693579 	 2.743877 	 -0.018834 	 -0.632756 	 0.909631 	 -0.665816 	 0.069657 	 0.267057 	 0.491057 	 -0.871128 	 25.644239 
0.694610 	 2.742064 	 -0.018884 	 -0.623459 	 0.908085 	 -0.663096 	 0.070812 	 0.255716 	 0.497088 	 -0.867700 	 25.644680 
0.695630 	 2.740300 	 -0.018937 	 -0.614552 	 0.906555 	 -0.660450 	 0.072291 	 0.238622 	 0.504043 	 -0.863679 	 25.645096 
0.696949 	 2.738065 	 -0.019022 	 -0.603471 	 0.904577 	 -0.657098 	 0.074069 	 0.218461 	 0.512454 	 -0.858714 	 25.645601 
0.697935 	 2.736427 	 -0.019103 	 -0.595488 	 0.903098 	 -0.654641 	 0.075541 	 0.200778 	 0.519076 	 -0.854728 	 25.645958 
0.698949 	 2.734771 	 -0.019191 	 -0.587534 	 0.901576 	 -0.652157 	 0.077008 	 0.183194 	 0.525642 	 -0.850706 	 25.646307 
0.700028 	 2.733041 	 -0.019289 	 -0.579343 	 0.899959 	 -0.649562 	 0.078523 	 0.165072 	 0.532380 	 -0.846506 	 25.646656 
0.701157 	 2.731259 	 -0.019395 	 -0.571033 	 0.898264 	 -0.646888 	 0.079752 	 0.151873 	 0.538252 	 -0.842784 	 25.647003 
0.702472 	 2.729218 	 -0.019523 	 -0.561671 	 0.896292 	 -0.643826 	 0.081138 	 0.137026 	 0.544853 	 -0.838531 	 25.647385 
0.703597 	 2.727498 	 -0.019636 	 -0.553911 	 0.894605 	 -0.641247 	 0.082144 	 0.127142 	 0.549886 	 -0.835240 	 25.647694 
0.704804 	 2.725676 	 -0.019760 	 -0.545809 	 0.892794 	 -0.638514 	 0.083009 	 0.119931 	 0.554592 	 -0.832122 	 25.648008 
0.706192 	 2.723605 	 -0.019906 	 -0.536753 	 0.890713 	 -0.635408 	 0.083616 	 0.117874 	 0.558813 	 -0.829294 	 25.648355 
0.707516 	 2.721646 	 -0.020048 	 -0.528327 	 0.888725 	 -0.632469 	 0.083715 	 0.123711 	 0.561420 	 -0.827531 	 25.648676 
0.708770 	 2.719803 	 -0.020184 	 -0.520526 	 0.886846 	 -0.629705 	 0.083599 	 0.132541 	 0.563283 	 -0.826264 	 25.648972 
0.710211 	 2.717698 	 -0.020341 	 -0.511758 	 0.884684 	 -0.626546 	 0.083769 	 0.137478 	 0.566293 	 -0.824204 	 25.649303 
0.711693 	 2.715549 	 -0.020506 	 -0.502967 	 0.882460 	 -0.623324 	 0.084113 	 0.139532 	 0.569855 	 -0.821745 	 25.649633 
0.713135 	 2.713479 	 -0.020668 	 -0.494640 	 0.880298 	 -0.620219 	 0.084344 	 0.143038 	 0.573004 	 -0.819553 	 25.649940 
0.714742 	 2.711191 	 -0.020852 	 -0.485599 	 0.877887 	 -0.616787 	 0.084664 	 0.145696 	 0.576663 	 -0.816982 	 25.650272 
0.716200 	 2.709137 	 -0.021020 	 -0.477623 	 0.875700 	 -0.613705 	 0.085195 	 0.143934 	 0.580618 	 -0.814176 	 25.650558 
0.717553 	 2.707247 	 -0.021179 	 -0.470404 	 0.873670 	 -0.610871 	 0.085638 	 0.142966 	 0.584116 	 -0.811670 	 25.650812 
0.718899 	 2.705386 	 -0.021339 	 -0.463399 	 0.871651 	 -0.608080 	 0.086126 	 0.141078 	 0.587688 	 -0.809087 	 25.651052 
0.720228 	 2.703567 	 -0.021500 	 -0.456654 	 0.869658 	 -0.605351 	 0.086881 	 0.134572 	 0.591917 	 -0.805999 	 25.651278 
0.721726 	 2.701542 	 -0.021643 	 -0.449281 	 0.867410 	 -0.602313 	 0.088103 	 0.120954 	 0.597628 	 -0.801773 	 25.651516 
0.723256 	 2.699502 	 -0.021747 	 -0.442005 	 0.865115 	 -0.599253 	 0.089013 	 0.112404 	 0.602489 	 -0.798127 	 25.651739 
0.724841 	 2.697416 	 -0.021859 	 -0.434684 	 0.862739 	 -0.596123 	 0.089807 	 0.105806 	 0.607061 	 -0.794655 	 25.651953 
0.726429 	 2.695345 	 -0.021976 	 -0.427539 	 0.860356 	 -0.593018 	 0.090177 	 0.106006 	 0.610475 	 -0.792035 	 25.652155 
0.728101 	 2.693185 	 -0.022102 	 -0.420205 	 0.857848 	 -0.589777 	 0.090367 	 0.109333 	 0.613513 	 -0.789685 	 25.652353 
0.729769 	 2.691044 	 -0.022231 	 -0.413061 	 0.855347 	 -0.586566 	 0.090126 	 0.119526 	 0.615412 	 -0.788206 	 25.652544 
0.731348 	 2.689029 	 -0.022356 	 -0.406444 	 0.852979 	 -0.583544 	 0.090276 	 0.122850 	 0.618173 	 -0.786042 	 25.652716 
0.732922 	 2.687035 	 -0.022483 	 -0.399997 	 0.850617 	 -0.580553 	 0.090605 	 0.123102 	 0.621356 	 -0.783528 	 25.652878 
0.734426 	 2.685146 	 -0.022608 	 -0.393980 	 0.848361 	 -0.577719 	 0.090817 	 0.124885 	 0.624108 	 -0.781338 	 25.653021 
0.736024 	 2.683150 	 -0.022742 	 -0.387716 	 0.845964 	 -0.574724 	 0.090585 	 0.134114 	 0.625861 	 -0.779935 	 25.653168 
0.738021 	 2.680669 	 -0.022912 	 -0.380065 	 0.842968 	 -0.571004 	 0.090429 	 0.143293 	 0.628375 	 -0.777910 	 25.653341 
0.739713 	 2.678579 	 -0.023058 	 -0.373730 	 0.840430 	 -0.567869 	 0.090205 	 0.152430 	 0.630264 	 -0.776381 	 25.653479 
0.741381 	 2.676533 	 -0.023205 	 -0.367622 	 0.837928 	 -0.564799 	 0.090448 	 0.153763 	 0.633258 	 -0.773941 	 25.653608 
0.743181 	 2.674342 	 -0.023365 	 -0.361189 	 0.835228 	 -0.561513 	 0.090692 	 0.155348 	 0.636409 	 -0.771352 	 25.653734 
0.745061 	 2.672079 	 -0.023537 	 -0.354655 	 0.832409 	 -0.558119 	 0.091647 	 0.145492 	 0.641353 	 -0.767246 	 25.653852 
0.747020 	 2.669749 	 -0.023720 	 -0.348043 	 0.829471 	 -0.554623 	 0.092429 	 0.138506 	 0.645566 	 -0.763705 	 25.653955 
0.748583 	 2.667909 	 -0.023869 	 -0.342907 	 0.827125 	 -0.551864 	 0.093548 	 0.124816 	 0.649788 	 -0.760115 	 25.654022 
0.750148 	 2.666088 	 -0.023971 	 -0.337924 	 0.824778 	 -0.549133 	 0.094522 	 0.113346 	 0.653627 	 -0.756817 	 25.654079 
0.751760 	 2.664232 	 -0.024046 	 -0.332941 	 0.822359 	 -0.546349 	 0.095781 	 0.097279 	 0.658139 	 -0.752896 	 25.654123 
0.753685 	 2.662044 	 -0.024141 	 -0.327154 	 0.819473 	 -0.543066 	 0.096850 	 0.085021 	 0.662428 	 -0.749126 	 25.654158 
0.755350 	 2.660167 	 -0.024228 	 -0.322267 	 0.816975 	 -0.540251 	 0.097388 	 0.080562 	 0.665193 	 -0.746671 	 25.654177 
0.757047 	 2.658267 	 -0.024319 	 -0.317387 	 0.814429 	 -0.537401 	 0.097500 	 0.082978 	 0.666978 	 -0.745077 	 25.654188 
0.758951 	 2.656147 	 -0.024424 	 -0.312023 	 0.811573 	 -0.534221 	 0.097843 	 0.082096 	 0.669463 	 -0.742845 	 25.654192 
0.760376 	 2.654570 	 -0.024505 	 -0.308085 	 0.809436 	 -0.531854 	 0.098030 	 0.082487 	 0.671150 	 -0.741322 	 25.654190 
0.761529 	 2.653298 	 -0.024572 	 -0.304943 	 0.807706 	 -0.529947 	 0.098071 	 0.084557 	 0.672254 	 -0.740321 	 25.654186 
0.762681 	 2.652030 	 -0.024639 	 -0.301839 	 0.805978 	 -0.528045 	 0.097924 	 0.089603 	 0.672928 	 -0.739708 	 25.654179 
0.763701 	 2.650910 	 -0.024698 	 -0.299121 	 0.804449 	 -0.526366 	 0.097794 	 0.094052 	 0.673524 	 -0.739165 	 25.654171 
0.764585 	 2.649941 	 -0.024751 	 -0.296786 	 0.803123 	 -0.524912 	 0.097759 	 0.096627 	 0.674218 	 -0.738532 	 25.654165 
0.765466 	 2.648977 	 -0.024803 	 -0.294478 	 0.801800 	 -0.523465 	 0.097768 	 0.098474 	 0.675008 	 -0.737810 	 25.654156 
0.766404 	 2.647953 	 -0.024859 	 -0.292046 	 0.800394 	 -0.521929 	 0.097762 	 0.100674 	 0.675810 	 -0.737076 	 25.654146 
0.767358 	 2.646913 	 -0.024917 	 -0.289594 	 0.798962 	 -0.520370 	 0.097889 	 0.100733 	 0.676926 	 -0.736051 	 25.654133 
0.768315 	 2.645874 	 -0.024975 	 -0.287161 	 0.797527 	 -0.518811 	 0.097928 	 0.102201 	 0.677840 	 -0.735209 	 25.654119 
0.769212 	 2.644903 	 -0.025030 	 -0.284905 	 0.796182 	 -0.517354 	 0.098041 	 0.102329 	 0.678864 	 -0.734264 	 25.654104 
0.770101 	 2.643943 	 -0.025085 	 -0.282688 	 0.794848 	 -0.515914 	 0.098153 	 0.102429 	 0.679878 	 -0.733326 	 25.654087 
0.770978 	 2.642998 	 -0.025140 	 -0.280523 	 0.793534 	 -0.514497 	 0.098149 	 0.104366 	 0.680615 	 -0.732641 	 25.654070 
0.771880 	 2.642028 	 -0.025196 	 -0.278314 	 0.792181 	 -0.513042 	 0.098099 	 0.107069 	 0.681272 	 -0.732030 	 25.654051 
0.772824 	 2.641015 	 -0.025256 	 -0.276023 	 0.790764 	 -0.511522 	 0.098225 	 0.107003 	 0.682356 	 -0.731020 	 25.654028 
0.773787 	 2.639985 	 -0.025317 	 -0.273711 	 0.789320 	 -0.509977 	 0.098331 	 0.107285 	 0.683405 	 -0.730040 	 25.654003 
0.774721 	 2.638989 	 -0.025377 	 -0.271492 	 0.787919 	 -0.508483 	 0.098690 	 0.103419 	 0.684983 	 -0.728559 	 25.653978 
0.775649 	 2.638003 	 -0.025437 	 -0.269311 	 0.786526 	 -0.507005 	 0.098905 	 0.101833 	 0.686231 	 -0.727384 	 25.653950 
0.776594 	 2.637004 	 -0.025499 	 -0.267115 	 0.785110 	 -0.505506 	 0.099125 	 0.100183 	 0.687496 	 -0.726188 	 25.653919 
0.777534 	 2.636012 	 -0.025545 	 -0.264961 	 0.783698 	 -0.504017 	 0.099232 	 0.100319 	 0.688506 	 -0.725230 	 25.653885 
0.778489 	 2.635007 	 -0.025561 	 -0.262821 	 0.782266 	 -0.502510 	 0.099266 	 0.101619 	 0.689371 	 -0.724408 	 25.653851 
0.779444 	 2.634005 	 -0.025577 	 -0.260700 	 0.780835 	 -0.501007 	 0.099100 	 0.106104 	 0.689798 	 -0.724002 	 25.653814 
0.780342 	 2.633063 	 -0.025593 	 -0.258720 	 0.779487 	 -0.499594 	 0.099097 	 0.107850 	 0.690534 	 -0.723300 	 25.653778 
0.781252 	 2.632110 	 -0.025609 	 -0.256732 	 0.778122 	 -0.498166 	 0.099051 	 0.110284 	 0.691185 	 -0.722678 	 25.653742 
0.782187 	 2.631134 	 -0.025627 	 -0.254706 	 0.776719 	 -0.496700 	 0.099164 	 0.110220 	 0.692197 	 -0.721709 	 25.653704 
0.783118 	 2.630165 	 -0.025645 	 -0.252710 	 0.775323 	 -0.495247 	 0.099208 	 0.111227 	 0.693053 	 -0.720887 	 25.653664 
0.784060 	 2.629186 	 -0.025664 	 -0.250707 	 0.773910 	 -0.493779 	 0.099333 	 0.110938 	 0.694090 	 -0.719889 	 25.653620 
0.784998 	 2.628214 	 -0.025684 	 -0.248732 	 0.772502 	 -0.492321 	 0.099439 	 0.110923 	 0.695079 	 -0.718933 	 25.653576 
0.785942 	 2.627239 	 -0.025704 	 -0.246764 	 0.771087 	 -0.490859 	 0.099617 	 0.109759 	 0.696222 	 -0.717827 	 25.653530 
0.786888 	 2.626266 	 -0.025726 	 -0.244812 	 0.769668 	 -0.489399 	 0.099782 	 0.108792 	 0.697332 	 -0.716748 	 25.653481 
0.787790 	 2.625340 	 -0.025747 	 -0.242967 	 0.768315 	 -0.488010 	 0.099939 	 0.107842 	 0.698388 	 -0.715719 	 25.653433 
0.788728 	 2.624380 	 -0.025770 	 -0.241068 	 0.766908 	 -0.486571 	 0.100034 	 0.107946 	 0.699333 	 -0.714796 	 25.653381 
0.789663 	 2.623425 	 -0.025793 	 -0.239190 	 0.765505 	 -0.485138 	 0.100017 	 0.109828 	 0.700034 	 -0.714109 	 25.653328 
0.790626 	 2.622444 	 -0.025817 	 -0.237274 	 0.764061 	 -0.483666 	 0.100000 	 0.111744 	 0.700755 	 -0.713402 	 25.653273 
0.791593 	 2.621460 	 -0.025841 	 -0.235364 	 0.762610 	 -0.482190 	 0.099871 	 0.115437 	 0.701241 	 -0.712924 	 25.653215 
0.792756 	 2.620278 	 -0.025871 	 -0.233087 	 0.760865 	 -0.480417 	 0.099663 	 0.120701 	 0.701715 	 -0.712458 	 25.653145 
0.793692 	 2.619328 	 -0.025897 	 -0.231271 	 0.759461 	 -0.478993 	 0.099564 	 0.123843 	 0.702237 	 -0.711943 	 25.653088 
0.794613 	 2.618395 	 -0.025936 	 -0.229503 	 0.758080 	 -0.477592 	 0.099351 	 0.128749 	 0.702501 	 -0.711683 	 25.653032 
0.795520 	 2.617477 	 -0.025974 	 -0.227776 	 0.756720 	 -0.476215 	 0.099120 	 0.133910 	 0.702716 	 -0.711470 	 25.652977 
0.796484 	 2.616501 	 -0.026015 	 -0.225952 	 0.755274 	 -0.474752 	 0.098952 	 0.138142 	 0.703111 	 -0.711080 	 25.652916 
0.797461 	 2.615513 	 -0.026056 	 -0.224117 	 0.753808 	 -0.473270 	 0.098781 	 0.142427 	 0.703510 	 -0.710685 	 25.652855 
0.798442 	 2.614524 	 -0.026098 	 -0.222291 	 0.752338 	 -0.471786 	 0.098632 	 0.146366 	 0.703956 	 -0.710243 	 25.652792 
0.799423 	 2.613535 	 -0.026140 	 -0.220478 	 0.750866 	 -0.470303 	 0.098679 	 0.147152 	 0.704815 	 -0.709391 	 25.652729 
0.800406 	 2.612546 	 -0.026182 	 -0.218677 	 0.749391 	 -0.468820 	 0.098686 	 0.148559 	 0.705589 	 -0.708621 	 25.652662 
0.801705 	 2.611244 	 -0.026238 	 -0.216322 	 0.747442 	 -0.466866 	 0.098727 	 0.149892 	 0.706674 	 -0.707539 	 25.652575 
0.803469 	 2.609482 	 -0.026315 	 -0.213170 	 0.744797 	 -0.464223 	 0.098870 	 0.150275 	 0.708319 	 -0.705892 	 25.652451 
0.805251 	 2.607712 	 -0.026362 	 -0.210067 	 0.742123 	 -0.461568 	 0.099405 	 0.144368 	 0.710777 	 -0.703417 	 25.652317 
0.806935 	 2.606052 	 -0.026361 	 -0.207234 	 0.739597 	 -0.459078 	 0.100152 	 0.134856 	 0.713575 	 -0.700579 	 25.652184 
0.808572 	 2.604451 	 -0.026364 	 -0.204532 	 0.737142 	 -0.456677 	 0.100863 	 0.125811 	 0.716233 	 -0.697861 	 25.652046 
0.810266 	 2.602806 	 -0.026370 	 -0.201787 	 0.734601 	 -0.454209 	 0.101390 	 0.119729 	 0.718531 	 -0.695495 	 25.651897 
0.811969 	 2.601166 	 -0.026380 	 -0.199080 	 0.732047 	 -0.451749 	 0.102440 	 0.105297 	 0.721864 	 -0.692035 	 25.651737 
0.813940 	 2.599287 	 -0.026396 	 -0.196017 	 0.729091 	 -0.448930 	 0.103631 	 0.088919 	 0.725620 	 -0.688096 	 25.651539 
0.815610 	 2.597710 	 -0.026414 	 -0.193479 	 0.726585 	 -0.446566 	 0.104704 	 0.073988 	 0.728885 	 -0.684636 	 25.651361 
0.817426 	 2.596013 	 -0.026438 	 -0.190779 	 0.723862 	 -0.444020 	 0.105827 	 0.058396 	 0.732302 	 -0.680980 	 25.651157 
0.819370 	 2.594215 	 -0.026467 	 -0.187952 	 0.720945 	 -0.441322 	 0.106977 	 0.042499 	 0.735805 	 -0.677193 	 25.650925 
0.821509 	 2.592253 	 -0.026503 	 -0.184907 	 0.717737 	 -0.438380 	 0.107512 	 0.036586 	 0.738180 	 -0.674604 	 25.650660 
0.823482 	 2.590454 	 -0.026539 	 -0.182148 	 0.714777 	 -0.435680 	 0.107580 	 0.037866 	 0.739520 	 -0.673135 	 25.650408 
0.825468 	 2.588649 	 -0.026576 	 -0.179412 	 0.711798 	 -0.432974 	 0.107617 	 0.039611 	 0.740800 	 -0.671725 	 25.650150 
0.827508 	 2.586801 	 -0.026614 	 -0.176642 	 0.708739 	 -0.430202 	 0.107261 	 0.047622 	 0.741349 	 -0.671120 	 25.649883 
0.829624 	 2.584887 	 -0.026653 	 -0.173805 	 0.705565 	 -0.427331 	 0.106881 	 0.056082 	 0.741900 	 -0.670511 	 25.649605 
0.831751 	 2.582968 	 -0.026684 	 -0.171000 	 0.702373 	 -0.424452 	 0.106833 	 0.059224 	 0.743101 	 -0.669179 	 25.649321 
0.833812 	 2.581114 	 -0.026635 	 -0.168398 	 0.699282 	 -0.421671 	 0.106592 	 0.065267 	 0.743891 	 -0.668301 	 25.649042 
0.836212 	 2.578963 	 -0.026581 	 -0.165412 	 0.695681 	 -0.418444 	 0.106617 	 0.067414 	 0.745393 	 -0.666626 	 25.648712 
0.838248 	 2.577148 	 -0.026538 	 -0.162925 	 0.692628 	 -0.415722 	 0.107010 	 0.063301 	 0.747364 	 -0.664415 	 25.648428 
0.840097 	 2.575510 	 -0.026502 	 -0.160704 	 0.689854 	 -0.413265 	 0.107822 	 0.052289 	 0.750001 	 -0.661437 	 25.648161 
0.842081 	 2.573766 	 -0.026467 	 -0.158365 	 0.686878 	 -0.410650 	 0.108442 	 0.044447 	 0.752321 	 -0.658797 	 25.647865 
0.844013 	 2.572079 	 -0.026436 	 -0.156126 	 0.683980 	 -0.408119 	 0.108769 	 0.041157 	 0.754038 	 -0.656830 	 25.647572 
0.846511 	 2.569910 	 -0.026399 	 -0.153279 	 0.680234 	 -0.404865 	 0.109053 	 0.039073 	 0.755979 	 -0.654596 	 25.647184 
0.848899 	 2.567847 	 -0.026365 	 -0.150605 	 0.676652 	 -0.401770 	 0.109074 	 0.041021 	 0.757351 	 -0.653008 	 25.646809 
0.851301 	 2.565776 	 -0.026331 	 -0.147951 	 0.673049 	 -0.398664 	 0.108352 	 0.054720 	 0.757351 	 -0.653008 	 25.646425 
0.853886 	 2.563546 	 -0.026294 	 -0.145123 	 0.669171 	 -0.395319 	 0.107366 	 0.072735 	 0.756983 	 -0.653434 	 25.646015 
0.856553 	 2.561244 	 -0.026254 	 -0.142237 	 0.665170 	 -0.391866 	 0.106746 	 0.085003 	 0.757360 	 -0.652997 	 25.645594 
0.859107 	 2.559044 	 -0.026171 	 -0.139557 	 0.661340 	 -0.388565 	 0.106103 	 0.097457 	 0.757640 	 -0.652672 	 25.645187 
0.861041 	 2.557378 	 -0.026067 	 -0.137593 	 0.658438 	 -0.386067 	 0.105730 	 0.105031 	 0.758069 	 -0.652174 	 25.644880 
0.863113 	 2.555598 	 -0.025957 	 -0.135510 	 0.655331 	 -0.383396 	 0.105367 	 0.112532 	 0.758602 	 -0.651554 	 25.644548 
0.865116 	 2.553879 	 -0.025851 	 -0.133517 	 0.652325 	 -0.380818 	 0.105174 	 0.117281 	 0.759410 	 -0.650612 	 25.644226 
0.867031 	 2.552241 	 -0.025752 	 -0.131633 	 0.649453 	 -0.378362 	 0.105164 	 0.119021 	 0.760504 	 -0.649333 	 25.643913 
0.869012 	 2.550554 	 -0.025652 	 -0.129709 	 0.646482 	 -0.375831 	 0.105373 	 0.117332 	 0.762031 	 -0.647540 	 25.643587 
0.870979 	 2.548887 	 -0.025556 	 -0.127826 	 0.643532 	 -0.373331 	 0.105738 	 0.113159 	 0.763820 	 -0.645429 	 25.643257 
0.872940 	 2.547236 	 -0.025462 	 -0.125976 	 0.640590 	 -0.370854 	 0.106274 	 0.106239 	 0.765901 	 -0.642958 	 25.642921 
0.874889 	 2.545605 	 -0.025372 	 -0.124165 	 0.637667 	 -0.368407 	 0.106820 	 0.099129 	 0.767973 	 -0.640483 	 25.642582 
