[x_opp] [y_opp] [x_lidar] [y_lidar]
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.546947 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.179484 
0 0 0.000000 0.160405 
0 0 0.000000 0.160405 
0 0 0.000000 0.160405 
0 0 0.000000 0.160405 
0 0 0.000000 0.160405 
0 0 0.000000 0.160405 
0 0 0.000000 0.135226 
0 0 0.000000 0.135226 
0 0 0.000000 0.135226 
0 0 0.000000 0.135226 
0 0 0.000000 0.135226 
0 0 0.000000 0.135226 
0 0 0.000000 0.225801 
0 0 0.000000 0.225801 
0 0 0.000000 0.225801 
0 0 0.000000 0.225801 
0 0 0.000000 0.225801 
0 0 0.000000 0.225801 
0 0 0.000000 0.225801 
0 0 0.000000 0.291695 
0 0 0.000000 0.291695 
0 0 0.000000 0.291695 
0 0 0.000000 0.291695 
0 0 0.000000 0.291695 
0 0 0.000000 0.291695 
0 0 0.000000 0.317215 
0 0 0.000000 0.317215 
0 0 0.000000 0.317215 
0 0 0.000000 0.317215 
0 0 0.000000 0.317215 
0 0 0.000000 0.317215 
0 0 0.000000 0.255046 
0 0 0.000000 0.255046 
0 0 0.000000 0.255046 
0 0 0.000000 0.255046 
0 0 0.000000 0.255046 
0 0 0.000000 0.255046 
0 0 0.000000 0.225626 
0 0 0.000000 0.225626 
0 0 0.000000 0.225626 
0 0 0.000000 0.225626 
0 0 0.000000 0.225626 
0 0 0.000000 0.225626 
0 0 0.000000 0.237162 
0 0 0.000000 0.237162 
0 0 0.000000 0.237162 
0 0 0.000000 0.237162 
0 0 0.000000 0.237162 
0 0 0.000000 0.450639 
0 0 0.000000 0.450639 
0 0 0.000000 0.450639 
0 0 0.000000 0.450639 
0 0 0.000000 0.450639 
0 0 0.000000 0.450639 
0 0 0.000000 0.480661 
0 0 0.000000 0.480661 
0 0 0.000000 0.480661 
0 0 0.000000 0.480661 
